id,name,club_id,handicaps,slopes,course_ratings
9f5f3878-a169-49e2-b5a8-a0018a24ae7d,Lagos + Lagos,675004f1-d448-4664-8d62-065a3cf8586d,"[11, 17, 9, 13, 1, 7, 5, 15, 3, 12, 18, 10, 14, 2, 8, 6, 16, 4]","{""men"": {""c542c80a-1e98-4f5d-bb4b-0caddacd5ba1"": ""72.6/12836.3/12836.3/128"", ""7b070109-f417-4e75-bc1d-fdfe40c9b7ae"": ""70.8/12835.4/12835.4/128"", ""76c3ad71-6316-4353-b039-9cc8f1dac809"": ""68.4/11934.2/11934.2/119"", ""693f1516-6eb2-45f1-94ce-728502d778e0"": ""66.0/11833.0/11833.0/118""}, ""women"": {""c542c80a-1e98-4f5d-bb4b-0caddacd5ba1"": ""78.4/13739.2/13739.2/137"", ""7b070109-f417-4e75-bc1d-fdfe40c9b7ae"": ""76.8/13038.4/13038.4/130"", ""76c3ad71-6316-4353-b039-9cc8f1dac809"": ""74.2/12637.1/12637.1/126"", ""693f1516-6eb2-45f1-94ce-728502d778e0"": ""71.4/12635.7/12635.7/126""}}","{""men"": {}, ""women"": {""c542c80a-1e98-4f5d-bb4b-0caddacd5ba1"": ""78.4/13739.2/13739.2/137"", ""7b070109-f417-4e75-bc1d-fdfe40c9b7ae"": ""76.8/13038.4/13038.4/130"", ""76c3ad71-6316-4353-b039-9cc8f1dac809"": ""74.2/12637.1/12637.1/126"", ""693f1516-6eb2-45f1-94ce-728502d778e0"": ""71.4/12635.7/12635.7/126""}}"
8cd273cc-1765-4ea7-bd3b-fec37f278d26,Pinos + Alcornoques,675004f1-d448-4664-8d62-065a3cf8586d,"[12, 4, 7, 14, 9, 1, 17, 15, 13, 6, 10, 8, 11, 18, 2, 16, 3, 5]","{""men"": {""bb5816ce-fc56-4223-a3e2-f5ce52172460"": ""71.4/13035.4/12636.0/134"", ""1af88d01-701c-4e00-840e-16ed9675ea7d"": ""69.6/12834.4/12635.2/130"", ""955f8cb9-2ee3-4703-8a44-3fc050025042"": ""66.2/11633.3/11732.9/115"", ""f405bd1d-c1a7-479d-ac9c-d5b759a38648"": ""64.6/11632.3/11832.3/114""}, ""women"": {""bb5816ce-fc56-4223-a3e2-f5ce52172460"": ""76.4/12937.9/12538.5/133"", ""1af88d01-701c-4e00-840e-16ed9675ea7d"": ""74.5/12637.0/12837.5/124"", ""955f8cb9-2ee3-4703-8a44-3fc050025042"": ""70.1/12735.0/13035.1/124"", ""f405bd1d-c1a7-479d-ac9c-d5b759a38648"": ""69.2/11934.6/11834.6/120""}}","{""men"": {}, ""women"": {""bb5816ce-fc56-4223-a3e2-f5ce52172460"": ""76.4/12937.9/12538.5/133"", ""1af88d01-701c-4e00-840e-16ed9675ea7d"": ""74.5/12637.0/12837.5/124"", ""955f8cb9-2ee3-4703-8a44-3fc050025042"": ""70.1/12735.0/13035.1/124"", ""f405bd1d-c1a7-479d-ac9c-d5b759a38648"": ""69.2/11934.6/11834.6/120""}}"
8c789882-226f-4b3e-a25d-6cd8bc46689a,Pinos + Lagos,675004f1-d448-4664-8d62-065a3cf8586d,"[10, 4, 6, 14, 16, 1, 18, 15, 12, 9, 17, 8, 11, 2, 7, 5, 13, 3]","{""men"": {""2ad94faa-8be1-49dc-901b-36748e73b7cd"": ""71.7/12735.4/12636.3/128"", ""ce8b6071-0df1-4dea-958e-4b74818dfc1f"": ""69.8/12734.4/12635.4/128"", ""895caa8e-4b05-48b0-bff7-72a089aa6216"": ""67.5/11833.3/11734.2/119"", ""a4137428-e770-47eb-b9b6-36b41a1cb0de"": ""65.3/11832.3/11833.0/118""}, ""women"": {""2ad94faa-8be1-49dc-901b-36748e73b7cd"": ""77.1/13137.9/12539.2/137"", ""ce8b6071-0df1-4dea-958e-4b74818dfc1f"": ""75.4/12937.0/12838.4/130"", ""895caa8e-4b05-48b0-bff7-72a089aa6216"": ""72.1/12835.0/13037.1/126"", ""a4137428-e770-47eb-b9b6-36b41a1cb0de"": ""70.3/12234.6/11835.7/126""}}","{""men"": {}, ""women"": {""2ad94faa-8be1-49dc-901b-36748e73b7cd"": ""77.1/13137.9/12539.2/137"", ""ce8b6071-0df1-4dea-958e-4b74818dfc1f"": ""75.4/12937.0/12838.4/130"", ""895caa8e-4b05-48b0-bff7-72a089aa6216"": ""72.1/12835.0/13037.1/126"", ""a4137428-e770-47eb-b9b6-36b41a1cb0de"": ""70.3/12234.6/11835.7/126""}}"
64b7e56f-dafb-4d9d-bf94-2ca4337b88cc,Alcornoques + Lagos,675004f1-d448-4664-8d62-065a3cf8586d,"[8, 12, 11, 15, 18, 2, 13, 4, 5, 10, 17, 9, 14, 1, 7, 6, 16, 3]","{""men"": {""444434af-219a-4449-8a5f-53549d9077b3"": ""72.3/13136.0/13436.3/128"", ""f2eacfe5-3a62-4a29-bf23-c0456f930076"": ""70.6/12935.2/13035.4/128"", ""f0fe7559-4dcc-4b26-a50a-711b0c513b6e"": ""67.1/11732.9/11534.2/119"", ""e3aa897a-100b-432d-a724-b37ef567c4ca"": ""65.3/11632.3/11433.0/118""}, ""women"": {""444434af-219a-4449-8a5f-53549d9077b3"": ""77.7/13538.5/13339.2/137"", ""f2eacfe5-3a62-4a29-bf23-c0456f930076"": ""75.9/12737.5/12438.4/130"", ""f0fe7559-4dcc-4b26-a50a-711b0c513b6e"": ""72.2/12535.1/12437.1/126"", ""e3aa897a-100b-432d-a724-b37ef567c4ca"": ""70.3/12334.6/12035.7/126""}}","{""men"": {}, ""women"": {""444434af-219a-4449-8a5f-53549d9077b3"": ""77.7/13538.5/13339.2/137"", ""f2eacfe5-3a62-4a29-bf23-c0456f930076"": ""75.9/12737.5/12438.4/130"", ""f0fe7559-4dcc-4b26-a50a-711b0c513b6e"": ""72.2/12535.1/12437.1/126"", ""e3aa897a-100b-432d-a724-b37ef567c4ca"": ""70.3/12334.6/12035.7/126""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,18-hole course,0dad6cd7-905b-443f-b82f-bddba4f37178,"[2, 12, 16, 8, 6, 10, 14, 18, 4, 5, 7, 1, 13, 17, 9, 11, 15, 3]","{""men"": {""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""73.1/13236.6/13236.5/132"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""71.5/13235.8/13235.7/132"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""69.9/13035.0/13034.9/130"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""67.8/12433.9/12433.9/124"", ""5f935762-a64a-478d-8b3b-294fde16828c"": ""66.6/11733.3/11733.3/117""}, ""women"": {""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""79.5/14339.8/14339.7/143"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""77.6/13938.8/13938.8/139"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""75.7/13537.9/13537.8/135"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""73.4/13136.7/13136.7/131"", ""5f935762-a64a-478d-8b3b-294fde16828c"": ""71.4/12635.7/12635.7/126""}}","{""men"": {}, ""women"": {""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""79.5/14339.8/14339.7/143"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""77.6/13938.8/13938.8/139"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""75.7/13537.9/13537.8/135"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""73.4/13136.7/13136.7/131"", ""5f935762-a64a-478d-8b3b-294fde16828c"": ""71.4/12635.7/12635.7/126""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,18-hole course,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,"[3, 5, 11, 9, 13, 15, 7, 17, 1, 8, 18, 2, 12, 6, 10, 4, 16, 14]","{""men"": {""3e3062a6-5196-44cc-b519-5f971587647c"": ""72.6/13436.7/13235.9/136"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""69.5/12135.0/12434.5/117"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""66.6/11233.3/11733.3/107"", ""db13e804-57e3-4b70-9673-55fbb8619052"": ""63.1/10431.3/10231.8/107""}, ""women"": {""3e3062a6-5196-44cc-b519-5f971587647c"": ""77.5/12837.7/10939.8/148"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""74.6/12636.6/11038.0/142"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""72.0/12636.2/12235.8/130"", ""db13e804-57e3-4b70-9673-55fbb8619052"": ""67.7/12133.6/11934.1/123""}}","{""men"": {}, ""women"": {""3e3062a6-5196-44cc-b519-5f971587647c"": ""77.5/12837.7/10939.8/148"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""74.6/12636.6/11038.0/142"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""72.0/12636.2/12235.8/130"", ""db13e804-57e3-4b70-9673-55fbb8619052"": ""67.7/12133.6/11934.1/123""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,18-hole course,64f589d6-13e4-4efc-a702-f62306bb4ff8,"[16, 14, 2, 6, 4, 18, 10, 8, 12, 15, 9, 7, 17, 1, 5, 13, 3, 11]","{""men"": {""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""70.1/12735.1/12735.1/127"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": ""66.6/11833.3/11833.3/118""}, ""women"": {""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""---"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": ""72.2/13236.1/13236.1/132""}}","{""men"": {}, ""women"": {""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""---"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": ""72.2/13236.1/13236.1/132""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,18-hole course,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,"[4, 16, 10, 6, 18, 12, 8, 14, 2, 11, 5, 9, 3, 1, 17, 7, 13, 15]","{""men"": {""71226867-5eff-47e0-92d4-767292cf878c"": ""72.0/12436.0/12436.0/124"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""70.0/12135.0/12135.0/121"", ""22a7df18-3f04-443b-8339-53764a81adb9"": ""66.3/10833.2/10833.1/108""}, ""women"": {""71226867-5eff-47e0-92d4-767292cf878c"": ""78.6/14139.3/14139.3/141"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""75.8/13137.9/13137.9/131"", ""22a7df18-3f04-443b-8339-53764a81adb9"": ""70.9/12435.5/12435.4/124""}}","{""men"": {}, ""women"": {""71226867-5eff-47e0-92d4-767292cf878c"": ""78.6/14139.3/14139.3/141"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""75.8/13137.9/13137.9/131"", ""22a7df18-3f04-443b-8339-53764a81adb9"": ""70.9/12435.5/12435.4/124""}}"
d77d1336-355e-4d80-9d0b-e2d099a47bdf,P&P,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,"[15, 13, 9, 11, 1, 7, 3, 17, 5]","{""men"": {""b2e1b728-a3ba-4d4c-bf45-129e863a15ca"": ""51.1/6325.6/63"", ""bea0a845-6da9-41a2-afd6-532a49c1e1fe"": ""--""}, ""women"": {""b2e1b728-a3ba-4d4c-bf45-129e863a15ca"": ""51.1/6325.6/63"", ""bea0a845-6da9-41a2-afd6-532a49c1e1fe"": ""\u00a0""}}","{""men"": {}, ""women"": {""b2e1b728-a3ba-4d4c-bf45-129e863a15ca"": ""51.1/6325.6/63"", ""bea0a845-6da9-41a2-afd6-532a49c1e1fe"": ""\u00a0""}}"
356a82b4-7ec6-4132-a12a-c3e2a2eed4c4,18-holes course,ec64e71a-cbdc-4ad2-b067-545d61da3bfa,"[17, 3, 15, 9, 5, 7, 1, 13, 11, 4, 12, 2, 14, 16, 18, 8, 6, 10]","{""men"": {""7fe7a1f7-69f7-41d1-b6cc-775f30be1931"": ""73.1/13836.6/13836.6/138"", ""9e88d5a7-5a83-4985-8798-9d638fb33e34"": ""70.5/13635.3/13635.3/136"", ""8a607969-37f3-4f99-b818-4c9ce288869e"": ""---"", ""214900a7-58b6-4936-8174-424193ba2fc5"": ""---""}, ""women"": {""7fe7a1f7-69f7-41d1-b6cc-775f30be1931"": ""---"", ""9e88d5a7-5a83-4985-8798-9d638fb33e34"": ""---"", ""8a607969-37f3-4f99-b818-4c9ce288869e"": ""74.4/13537.2/13537.2/135"", ""214900a7-58b6-4936-8174-424193ba2fc5"": ""71.6/12935.8/12935.8/129""}}","{""men"": {}, ""women"": {""7fe7a1f7-69f7-41d1-b6cc-775f30be1931"": ""---"", ""9e88d5a7-5a83-4985-8798-9d638fb33e34"": ""---"", ""8a607969-37f3-4f99-b818-4c9ce288869e"": ""74.4/13537.2/13537.2/135"", ""214900a7-58b6-4936-8174-424193ba2fc5"": ""71.6/12935.8/12935.8/129""}}"
36d3fa74-bfcd-40f0-ad12-de7d7bfddebc,Par3,ec64e71a-cbdc-4ad2-b067-545d61da3bfa,"[8, 4, 16, 2, 18, 5, 6, 12, 9, 3, 14, 10, 13, 17, 15, 7, 11, 1]","{""men"": {""6f039b49-fcb6-4b3f-a0e1-6abb41bc0df7"": ""50.9/6525.3/6425.6/66""}, ""women"": {""6f039b49-fcb6-4b3f-a0e1-6abb41bc0df7"": ""52.7/7726.1/7726.6/77""}}","{""men"": {}, ""women"": {""6f039b49-fcb6-4b3f-a0e1-6abb41bc0df7"": ""52.7/7726.1/7726.6/77""}}"
9d4bcb8c-915c-43ea-b199-30b5f5abc67c,Aravell golf,caaffd12-3c94-430c-9deb-d12092896087,"[2, 10, 18, 16, 12, 6, 8, 4, 14, 3, 7, 13, 15, 9, 5, 1, 17, 11]","{""men"": {""2b0734d7-339d-4679-a583-623b2a9a5510"": ""72.5/13536.3/13536.3/135"", ""fa020324-d741-41bd-88c2-a4d21546e35b"": ""70.9/13335.5/13335.5/133"", ""7f90fb2b-a539-4191-bc5e-7f787c59e1bf"": ""---"", ""0062cbf2-db5f-4a7e-9808-156f27de55b8"": ""---""}, ""women"": {""2b0734d7-339d-4679-a583-623b2a9a5510"": ""---"", ""fa020324-d741-41bd-88c2-a4d21546e35b"": ""---"", ""7f90fb2b-a539-4191-bc5e-7f787c59e1bf"": ""73.7/13436.9/13436.9/134"", ""0062cbf2-db5f-4a7e-9808-156f27de55b8"": ""71.9/12636.0/12636.0/126""}}","{""men"": {}, ""women"": {""2b0734d7-339d-4679-a583-623b2a9a5510"": ""---"", ""fa020324-d741-41bd-88c2-a4d21546e35b"": ""---"", ""7f90fb2b-a539-4191-bc5e-7f787c59e1bf"": ""73.7/13436.9/13436.9/134"", ""0062cbf2-db5f-4a7e-9808-156f27de55b8"": ""71.9/12636.0/12636.0/126""}}"
6b3924c4-c8d4-4354-af34-a8c70ce03c0e,18-hole course,46a24713-46fb-478d-89a4-0364d83fe9dc,"[12, 18, 14, 6, 4, 10, 16, 2, 8, 9, 11, 5, 1, 15, 17, 7, 13, 3]","{""men"": {""17f30ec0-6a40-4856-b91d-41e77ad0391d"": ""75.9/13738.0/13737.9/137"", ""77a89dd0-d67c-4133-803a-c40adc89111d"": ""73.3/13136.7/13136.6/131"", ""6086f314-01c6-453d-9d1c-c054e0d66e82"": ""70.7/12535.4/12535.3/125"", ""fd31db4c-244c-4f24-8521-cc8b4406c17e"": ""67.4/11533.7/11533.7/115"", ""fa293f31-e1e2-40aa-a106-f179024f9293"": ""64.9/10932.5/10932.4/109""}, ""women"": {""17f30ec0-6a40-4856-b91d-41e77ad0391d"": ""---"", ""77a89dd0-d67c-4133-803a-c40adc89111d"": ""---"", ""6086f314-01c6-453d-9d1c-c054e0d66e82"": ""---"", ""fd31db4c-244c-4f24-8521-cc8b4406c17e"": ""73.2/12636.6/12636.6/126"", ""fa293f31-e1e2-40aa-a106-f179024f9293"": ""70.2/12035.1/12035.1/120""}}","{""men"": {}, ""women"": {""17f30ec0-6a40-4856-b91d-41e77ad0391d"": ""---"", ""77a89dd0-d67c-4133-803a-c40adc89111d"": ""---"", ""6086f314-01c6-453d-9d1c-c054e0d66e82"": ""---"", ""fd31db4c-244c-4f24-8521-cc8b4406c17e"": ""73.2/12636.6/12636.6/126"", ""fa293f31-e1e2-40aa-a106-f179024f9293"": ""70.2/12035.1/12035.1/120""}}"
d8f48a9d-d5cd-49af-b124-0856c2c1cdfa,9-hole course,b1ccbfc7-1f82-4a33-bedf-d54a3fee98eb,"[17, 3, 7, 9, 11, 15, 5, 13, 1]","{""men"": {""17a0adee-baad-4b38-bbb0-78c7bccba4f6"": ""--"", ""da6cf771-dead-419c-a6b5-08f04077c914"": ""--""}, ""women"": {""17a0adee-baad-4b38-bbb0-78c7bccba4f6"": ""--"", ""da6cf771-dead-419c-a6b5-08f04077c914"": ""--""}}","{""men"": {}, ""women"": {""17a0adee-baad-4b38-bbb0-78c7bccba4f6"": ""--"", ""da6cf771-dead-419c-a6b5-08f04077c914"": ""--""}}"
5759b501-1b0b-4596-8c97-14be8da5ccc7,9 hoyos,cb6d11d7-1ff3-4919-887c-d709501ef65f,"[9, 17, 1, 7, 3, 15, 5, 13, 11]","{""men"": {""113ab86f-d816-49d7-8d00-5174cc40e90f"": ""57.2/8928.6/89""}, ""women"": {""113ab86f-d816-49d7-8d00-5174cc40e90f"": ""57.2/8928.6/89""}}","{""men"": {}, ""women"": {""113ab86f-d816-49d7-8d00-5174cc40e90f"": ""57.2/8928.6/89""}}"
ee65fdcd-2ff0-4024-ba80-0d4eb4cdf869,New Course,d1d5f718-206d-433d-b62c-e37f0d82d87a,"[10, 6, 14, 8, 18, 4, 16, 2, 12, 9, 13, 5, 11, 1, 15, 7, 17, 3]","{""men"": {""d9c744a8-d67b-4528-a71c-603459b54771"": ""68.4/12234.2/12234.2/122"", ""cc1c34a0-beae-47c2-9ee9-b5e7e4527ff3"": ""66.1/11833.1/11833.1/118"", ""200759e4-100b-4011-b98e-5a3248e92a7a"": ""64.9/11632.5/11632.5/116""}, ""women"": {""d9c744a8-d67b-4528-a71c-603459b54771"": ""73.5/13136.8/13136.8/131"", ""cc1c34a0-beae-47c2-9ee9-b5e7e4527ff3"": ""70.6/12435.3/12435.3/124"", ""200759e4-100b-4011-b98e-5a3248e92a7a"": ""69.1/12234.6/12234.6/122""}}","{""men"": {}, ""women"": {""d9c744a8-d67b-4528-a71c-603459b54771"": ""73.5/13136.8/13136.8/131"", ""cc1c34a0-beae-47c2-9ee9-b5e7e4527ff3"": ""70.6/12435.3/12435.3/124"", ""200759e4-100b-4011-b98e-5a3248e92a7a"": ""69.1/12234.6/12234.6/122""}}"
05ac36d3-598a-4491-93f4-95038a23677a,Old Course,d1d5f718-206d-433d-b62c-e37f0d82d87a,"[10, 14, 4, 2, 16, 8, 18, 12, 6, 17, 13, 1, 5, 3, 9, 7, 15, 11]","{""men"": {""3880faaa-cf62-4179-9459-4054b8a330a0"": ""74.3/13737.2/13737.1/137"", ""95117c51-7e72-4e3c-ae68-cdc7f6d90bd9"": ""71.2/13535.6/13535.6/135"", ""35c74803-ed85-4865-ac95-05083bbe39ce"": ""68.6/12834.3/12834.3/128"", ""c04a7417-c81f-4ede-bd68-0497795860d5"": ""\u00a0""}, ""women"": {""3880faaa-cf62-4179-9459-4054b8a330a0"": ""81.0/14740.5/14740.5/147"", ""95117c51-7e72-4e3c-ae68-cdc7f6d90bd9"": ""77.8/13738.9/13738.9/137"", ""35c74803-ed85-4865-ac95-05083bbe39ce"": ""74.4/13037.2/13037.2/130"", ""c04a7417-c81f-4ede-bd68-0497795860d5"": ""\u00a0""}}","{""men"": {}, ""women"": {""3880faaa-cf62-4179-9459-4054b8a330a0"": ""81.0/14740.5/14740.5/147"", ""95117c51-7e72-4e3c-ae68-cdc7f6d90bd9"": ""77.8/13738.9/13738.9/137"", ""35c74803-ed85-4865-ac95-05083bbe39ce"": ""74.4/13037.2/13037.2/130"", ""c04a7417-c81f-4ede-bd68-0497795860d5"": ""\u00a0""}}"
5909caa5-9140-4754-a61c-77d0b3c3158d,Augas Santas Golf,1c785d74-0489-433e-bbb0-3b7d4c6f28e4,"[7, 1, 9, 3, 17, 13, 5, 11, 15, 14, 18, 8, 4, 10, 2, 12, 6, 16]","{""men"": {""1c59d976-0414-4f1f-873f-d912dfff3508"": ""---"", ""9408b6d3-f45b-4dd2-a406-56a86277e578"": ""69.3/13234.7/13234.6/132"", ""48f72379-c7ac-4889-b7da-593478175535"": ""---"", ""c648c8ca-2a54-4109-92ab-e311810048c8"": ""---""}, ""women"": {""1c59d976-0414-4f1f-873f-d912dfff3508"": ""---"", ""9408b6d3-f45b-4dd2-a406-56a86277e578"": ""---"", ""48f72379-c7ac-4889-b7da-593478175535"": ""---"", ""c648c8ca-2a54-4109-92ab-e311810048c8"": ""69.7/12934.9/12934.8/129""}}","{""men"": {}, ""women"": {""1c59d976-0414-4f1f-873f-d912dfff3508"": ""---"", ""9408b6d3-f45b-4dd2-a406-56a86277e578"": ""---"", ""48f72379-c7ac-4889-b7da-593478175535"": ""---"", ""c648c8ca-2a54-4109-92ab-e311810048c8"": ""69.7/12934.9/12934.8/129""}}"
dc333ef0-9719-4769-a321-38355c01aff5,18-hole course,d8ef380c-064a-470c-ad0d-1a945e8a3b6c,"[3, 7, 5, 13, 1, 15, 11, 9, 17, 18, 10, 2, 12, 16, 14, 6, 8, 4]","{""men"": {""61ef4560-7c27-4c01-a3e4-0081c6e1f147"": ""71.8/12935.9/12935.9/129"", ""95c5849a-85c4-4647-a6e0-578ecaef857e"": ""70.1/12735.1/12735.0/127"", ""d3205249-2191-4e4f-a7b3-30b9eb2167e5"": ""67.2/12133.6/12133.6/121"", ""b7a4cbbf-2d5f-4d90-bdbe-67c18e1c89cd"": ""65.0/11532.5/11532.5/115""}, ""women"": {""61ef4560-7c27-4c01-a3e4-0081c6e1f147"": ""77.1/13838.6/13838.5/138"", ""95c5849a-85c4-4647-a6e0-578ecaef857e"": ""74.5/13237.3/13237.2/132"", ""d3205249-2191-4e4f-a7b3-30b9eb2167e5"": ""71.7/12735.9/12735.8/127"", ""b7a4cbbf-2d5f-4d90-bdbe-67c18e1c89cd"": ""69.1/12434.6/12434.5/124""}}","{""men"": {}, ""women"": {""61ef4560-7c27-4c01-a3e4-0081c6e1f147"": ""77.1/13838.6/13838.5/138"", ""95c5849a-85c4-4647-a6e0-578ecaef857e"": ""74.5/13237.3/13237.2/132"", ""d3205249-2191-4e4f-a7b3-30b9eb2167e5"": ""71.7/12735.9/12735.8/127"", ""b7a4cbbf-2d5f-4d90-bdbe-67c18e1c89cd"": ""69.1/12434.6/12434.5/124""}}"
84351b51-bff7-48e2-a81f-d4947e2cd441,18-hole course,6fd33c30-5a60-4f11-802d-144d76f67902,"[16, 17, 3, 11, 15, 7, 13, 1, 9, 5, 8, 10, 4, 12, 18, 2, 6, 14]","{""men"": {""67cc9e06-7fb9-41aa-8f66-026260f132aa"": ""72.0/13736.0/13736.0/137"", ""9fe7af5a-4640-4158-9cbf-e2fd58f23511"": ""71.1/13535.6/13535.5/135"", ""730c6b09-6fc0-46fb-8a90-7a37c0f9bd2a"": ""68.1/12634.1/12634.0/126"", ""b8ebbe55-5dfa-4b20-bd82-4194b9f22e42"": ""66.8/12233.4/12233.4/122""}, ""women"": {""67cc9e06-7fb9-41aa-8f66-026260f132aa"": ""---"", ""9fe7af5a-4640-4158-9cbf-e2fd58f23511"": ""---"", ""730c6b09-6fc0-46fb-8a90-7a37c0f9bd2a"": ""73.3/13536.7/13536.6/135"", ""b8ebbe55-5dfa-4b20-bd82-4194b9f22e42"": ""72.1/13036.1/13036.0/130""}}","{""men"": {}, ""women"": {""67cc9e06-7fb9-41aa-8f66-026260f132aa"": ""---"", ""9fe7af5a-4640-4158-9cbf-e2fd58f23511"": ""---"", ""730c6b09-6fc0-46fb-8a90-7a37c0f9bd2a"": ""73.3/13536.7/13536.6/135"", ""b8ebbe55-5dfa-4b20-bd82-4194b9f22e42"": ""72.1/13036.1/13036.0/130""}}"
83941f2b-c10e-4e25-9ac6-853c1f7dcdd6,Campo de Golf Los Balagares,3d412649-b028-4bdf-b2a4-7f9d6a48c626,"[3, 15, 1, 7, 13, 5, 17, 14, 9, 10, 11, 8, 18, 12, 16, 2, 6, 4]","{""men"": {""6121137e-eeec-4033-b370-f8fe2d2f233b"": ""---"", ""ec2991c4-5c29-4d64-a09b-02301cc764c2"": ""---"", ""9dc56fad-b797-4557-9d9c-77c0ddfdef2c"": ""---"", ""42f37f2f-2945-4b77-b517-65be11bb7b02"": ""---""}, ""women"": {""6121137e-eeec-4033-b370-f8fe2d2f233b"": ""---"", ""ec2991c4-5c29-4d64-a09b-02301cc764c2"": ""---"", ""9dc56fad-b797-4557-9d9c-77c0ddfdef2c"": ""---"", ""42f37f2f-2945-4b77-b517-65be11bb7b02"": ""---""}}","{""men"": {}, ""women"": {""6121137e-eeec-4033-b370-f8fe2d2f233b"": ""---"", ""ec2991c4-5c29-4d64-a09b-02301cc764c2"": ""---"", ""9dc56fad-b797-4557-9d9c-77c0ddfdef2c"": ""---"", ""42f37f2f-2945-4b77-b517-65be11bb7b02"": ""---""}}"
84086da2-1473-47b7-80c0-dad128d44ef5,18-hole course,fc56036a-d794-455e-a63a-6430fc38c8bc,"[13, 11, 5, 7, 17, 9, 1, 15, 3, 14, 12, 4, 16, 18, 8, 10, 6, 2]","{""men"": {""f96c5ef9-5191-45cb-9ec9-e56bf0323877"": ""72.1/12936.9/12635.2/131"", ""d604483d-2419-44d5-95f8-25677f631e2c"": ""70.6/12836.0/12534.6/130"", ""4c0b4a0c-c790-4f2a-b77a-151b0ba42ae7"": ""68.2/12134.6/12133.6/121"", ""03e49c40-0a1a-4c15-b2d0-3778f14cb2bd"": ""66.7/11634.0/11732.7/114""}, ""women"": {""f96c5ef9-5191-45cb-9ec9-e56bf0323877"": ""77.0/13139.1/13337.9/128"", ""d604483d-2419-44d5-95f8-25677f631e2c"": ""75.3/12838.2/12837.1/127"", ""4c0b4a0c-c790-4f2a-b77a-151b0ba42ae7"": ""73.0/12737.1/12735.9/126"", ""03e49c40-0a1a-4c15-b2d0-3778f14cb2bd"": ""71.5/12736.5/12735.0/127""}}","{""men"": {}, ""women"": {""f96c5ef9-5191-45cb-9ec9-e56bf0323877"": ""77.0/13139.1/13337.9/128"", ""d604483d-2419-44d5-95f8-25677f631e2c"": ""75.3/12838.2/12837.1/127"", ""4c0b4a0c-c790-4f2a-b77a-151b0ba42ae7"": ""73.0/12737.1/12735.9/126"", ""03e49c40-0a1a-4c15-b2d0-3778f14cb2bd"": ""71.5/12736.5/12735.0/127""}}"
38f238cd-9c6b-4f5b-b744-f38625b4b63f,9-hole course,156635ce-925f-4ebd-87de-5ff1bb8945ce,"[1, 3, 5, 7, 9, 11, 13, 15, 17]","{""men"": {""ee940c5d-59f3-4af8-9c7c-ccb060a41a3d"": ""--"", ""284b9d34-567e-4fca-b8b4-004a48b89a16"": ""--""}, ""women"": {""ee940c5d-59f3-4af8-9c7c-ccb060a41a3d"": ""--"", ""284b9d34-567e-4fca-b8b4-004a48b89a16"": ""--""}}","{""men"": {}, ""women"": {""ee940c5d-59f3-4af8-9c7c-ccb060a41a3d"": ""--"", ""284b9d34-567e-4fca-b8b4-004a48b89a16"": ""--""}}"
